['LTCBUSD', 'BUSDTRY', 'LTCTRY']
['LTCBUSD', 'BUSDBRL', 'LTCBRL']
['LTCBUSD', 'BUSDUAH', 'LTCUAH']
['LTCEUR', 'EURBUSD', 'LTCBUSD']
['LTCEUR', 'EURUSDT', 'LTCUSDT']
['LTCGBP', 'GBPBUSD', 'LTCBUSD']
['LTCGBP', 'GBPUSDT', 'LTCUSDT']
['ETHBTC', 'BTCUSDT', 'ETHUSDT']
['ETHBTC', 'BTCTUSD', 'ETHTUSD']
['ETHBTC', 'BTCPAX', 'ETHPAX']
['ETHBTC', 'BTCUSDC', 'ETHUSDC']
['ETHBTC', 'BTCBUSD', 'ETHBUSD']
['ETHBTC', 'BTCNGN', 'ETHNGN']
['ETHBTC', 'BTCRUB', 'ETHRUB']
['ETHBTC', 'BTCTRY', 'ETHTRY']
['ETHBTC', 'BTCEUR', 'ETHEUR']
['ETHBTC', 'BTCZAR', 'ETHZAR']
['ETHBTC', 'BTCBKRW', 'ETHBKRW']
['ETHBTC', 'BTCGBP', 'ETHGBP']
['ETHBTC', 'BTCUAH', 'ETHUAH']
['ETHBTC', 'BTCBIDR', 'ETHBIDR']
['ETHBTC', 'BTCAUD', 'ETHAUD']
['ETHBTC', 'BTCDAI', 'ETHDAI']
['ETHBTC', 'BTCBRL', 'ETHBRL']
['ETHUSDT', 'USDTTRY', 'ETHTRY']
['ETHUSDT', 'USDTRUB', 'ETHRUB']
['ETHUSDT', 'USDTZAR', 'ETHZAR']
['ETHUSDT', 'USDTUAH', 'ETHUAH']
['ETHUSDT', 'USDTBIDR', 'ETHBIDR']
['ETHUSDT', 'USDTBKRW', 'ETHBKRW']
['ETHUSDT', 'USDTDAI', 'ETHDAI']
['ETHUSDT', 'USDTNGN', 'ETHNGN']
['ETHUSDT', 'USDTBRL', 'ETHBRL']
['ETHTUSD', 'TUSDBTC', 'ETHBTC']
['ETHTUSD', 'TUSDUSDT', 'ETHUSDT']
['ETHTUSD', 'TUSDBUSD', 'ETHBUSD']
['ETHTUSD', 'TUSDTRY', 'ETHTRY']
['ETHPAX', 'PAXBTC', 'ETHBTC']
['ETHPAX', 'PAXUSDT', 'ETHUSDT']
['ETHPAX', 'PAXTUSD', 'ETHTUSD']
['ETHPAX', 'PAXBUSD', 'ETHBUSD']
['ETHUSDC', 'USDCUSDT', 'ETHUSDT']
['ETHUSDC', 'USDCTUSD', 'ETHTUSD']
['ETHUSDC', 'USDCPAX', 'ETHPAX']
['ETHUSDC', 'USDCBUSD', 'ETHBUSD']
['ETHBUSD', 'BUSDUSDT', 'ETHUSDT']
['ETHBUSD', 'BUSDNGN', 'ETHNGN']
['ETHBUSD', 'BUSDRUB', 'ETHRUB']
['ETHBUSD', 'BUSDTRY', 'ETHTRY']
['ETHBUSD', 'BUSDZAR', 'ETHZAR']
['ETHBUSD', 'BUSDBIDR', 'ETHBIDR']
['ETHBUSD', 'BUSDBKRW', 'ETHBKRW']
['ETHBUSD', 'BUSDDAI', 'ETHDAI']
['ETHBUSD', 'BUSDBRL', 'ETHBRL']
['ETHBUSD', 'BUSDUAH', 'ETHUAH']
['ETHEUR', 'EURBUSD', 'ETHBUSD']
['ETHEUR', 'EURUSDT', 'ETHUSDT']
['ETHBKRW', 'BKRWUSDT', 'ETHUSDT']
['ETHBKRW', 'BKRWBUSD', 'ETHBUSD']
['ETHGBP', 'GBPBUSD', 'ETHBUSD']
['ETHGBP', 'GBPUSDT', 'ETHUSDT']
['ETHAUD', 'AUDBUSD', 'ETHBUSD']
['ETHAUD', 'AUDUSDT', 'ETHUSDT']
['ETHAUD', 'AUDUSDC', 'ETHUSDC']
['ETHDAI', 'DAIBTC', 'ETHBTC']
['ETHDAI', 'DAIUSDT', 'ETHUSDT']
['ETHDAI', 'DAIBUSD', 'ETHBUSD']
['NEOBTC', 'BTCUSDT', 'NEOUSDT']
['NEOBTC', 'BTCTUSD', 'NEOTUSD']
['NEOBTC', 'BTCPAX', 'NEOPAX']
['NEOBTC', 'BTCUSDC', 'NEOUSDC']
['NEOBTC', 'BTCBUSD', 'NEOBUSD']
['NEOBTC', 'BTCRUB', 'NEORUB']
['NEOBTC', 'BTCTRY', 'NEOTRY']
['NEOETH', 'ETHBTC', 'NEOBTC']
['NEOETH', 'ETHUSDT', 'NEOUSDT']
['NEOETH', 'ETHTUSD', 'NEOTUSD']
['NEOETH', 'ETHPAX', 'NEOPAX']
['NEOETH', 'ETHUSDC', 'NEOUSDC']
['NEOETH', 'ETHBUSD', 'NEOBUSD']
['NEOETH', 'ETHRUB', 'NEORUB']
['NEOETH', 'ETHTRY', 'NEOTRY']
['NEOUSDT', 'USDTTRY', 'NEOTRY']
['NEOUSDT', 'USDTRUB', 'NEORUB']
['NEOBNB', 'BNBBTC', 'NEOBTC']
['NEOBNB', 'BNBETH', 'NEOETH']
['NEOBNB', 'BNBUSDT', 'NEOUSDT']
['NEOBNB', 'BNBPAX', 'NEOPAX']
['NEOBNB', 'BNBTUSD', 'NEOTUSD']
['NEOBNB', 'BNBUSDC', 'NEOUSDC']
['NEOBNB', 'BNBBUSD', 'NEOBUSD']
['NEOBNB', 'BNBRUB', 'NEORUB']
['NEOBNB', 'BNBTRY', 'NEOTRY']
['NEOTUSD', 'TUSDBTC', 'NEOBTC']
['NEOTUSD', 'TUSDETH', 'NEOETH']
['NEOTUSD', 'TUSDBNB', 'NEOBNB']
['NEOTUSD', 'TUSDUSDT', 'NEOUSDT']
['NEOTUSD', 'TUSDBUSD', 'NEOBUSD']
['NEOTUSD', 'TUSDTRY', 'NEOTRY']
['NEOPAX', 'PAXBTC', 'NEOBTC']
['NEOPAX', 'PAXBNB', 'NEOBNB']
['NEOPAX', 'PAXUSDT', 'NEOUSDT']
['NEOPAX', 'PAXETH', 'NEOETH']
['NEOPAX', 'PAXTUSD', 'NEOTUSD']
['NEOPAX', 'PAXBUSD', 'NEOBUSD']
['NEOUSDC', 'USDCBNB', 'NEOBNB']
['NEOUSDC', 'USDCUSDT', 'NEOUSDT']
['NEOUSDC', 'USDCTUSD', 'NEOTUSD']
['NEOUSDC', 'USDCPAX', 'NEOPAX']
['NEOUSDC', 'USDCBUSD', 'NEOBUSD']
['NEOBUSD', 'BUSDUSDT', 'NEOUSDT']
['NEOBUSD', 'BUSDRUB', 'NEORUB']
['NEOBUSD', 'BUSDTRY', 'NEOTRY']
['BNBBTC', 'BTCUSDT', 'BNBUSDT']
['BNBBTC', 'BTCTUSD', 'BNBTUSD']
['BNBBTC', 'BTCPAX', 'BNBPAX']
['BNBBTC', 'BTCUSDC', 'BNBUSDC']
['BNBBTC', 'BTCUSDS', 'BNBUSDS']
['BNBBTC', 'BTCBUSD', 'BNBBUSD']
['BNBBTC', 'BTCNGN', 'BNBNGN']
['BNBBTC', 'BTCRUB', 'BNBRUB']
['BNBBTC', 'BTCTRY', 'BNBTRY']
['BNBBTC', 'BTCEUR', 'BNBEUR']
['BNBBTC', 'BTCZAR', 'BNBZAR']
['BNBBTC', 'BTCBKRW', 'BNBBKRW']
['BNBBTC', 'BTCIDRT', 'BNBIDRT']
['BNBBTC', 'BTCGBP', 'BNBGBP']
['BNBBTC', 'BTCUAH', 'BNBUAH']
['BNBBTC', 'BTCBIDR', 'BNBBIDR']
['BNBBTC', 'BTCAUD', 'BNBAUD']
['BNBBTC', 'BTCDAI', 'BNBDAI']
['BNBBTC', 'BTCBRL', 'BNBBRL']
['BNBETH', 'ETHBTC', 'BNBBTC']
['BNBETH', 'ETHUSDT', 'BNBUSDT']
['BNBETH', 'ETHTUSD', 'BNBTUSD']
['BNBETH', 'ETHPAX', 'BNBPAX']
['BNBETH', 'ETHUSDC', 'BNBUSDC']
['BNBETH', 'ETHBUSD', 'BNBBUSD']
['BNBETH', 'ETHRUB', 'BNBRUB']
['BNBETH', 'ETHTRY', 'BNBTRY']
['BNBETH', 'ETHEUR', 'BNBEUR']
['BNBETH', 'ETHZAR', 'BNBZAR']
['BNBETH', 'ETHBKRW', 'BNBBKRW']
['BNBETH', 'ETHGBP', 'BNBGBP']
['BNBETH', 'ETHBIDR', 'BNBBIDR']
['BNBETH', 'ETHAUD', 'BNBAUD']
['BNBETH', 'ETHDAI', 'BNBDAI']
['BNBETH', 'ETHNGN', 'BNBNGN']
['BNBETH', 'ETHBRL', 'BNBBRL']
['BNBETH', 'ETHUAH', 'BNBUAH']
['BNBUSDT', 'USDTTRY', 'BNBTRY']
['BNBUSDT', 'USDTRUB', 'BNBRUB']
['BNBUSDT', 'USDTZAR', 'BNBZAR']
['BNBUSDT', 'USDTIDRT', 'BNBIDRT']
['BNBUSDT', 'USDTUAH', 'BNBUAH']
['BNBUSDT', 'USDTBIDR', 'BNBBIDR']
['BNBUSDT', 'USDTBKRW', 'BNBBKRW']
['BNBUSDT', 'USDTDAI', 'BNBDAI']
['BNBUSDT', 'USDTNGN', 'BNBNGN']
['BNBUSDT', 'USDTBRL', 'BNBBRL']
['BNBPAX', 'PAXBTC', 'BNBBTC']
['BNBPAX', 'PAXUSDT', 'BNBUSDT']
['BNBPAX', 'PAXETH', 'BNBETH']
['BNBPAX', 'PAXTUSD', 'BNBTUSD']
['BNBPAX', 'PAXBUSD', 'BNBBUSD']
['BNBTUSD', 'TUSDBTC', 'BNBBTC']
['BNBTUSD', 'TUSDETH', 'BNBETH']
['BNBTUSD', 'TUSDUSDT', 'BNBUSDT']
['BNBTUSD', 'TUSDBUSD', 'BNBBUSD']
['BNBTUSD', 'TUSDTRY', 'BNBTRY']
['BNBUSDC', 'USDCUSDT', 'BNBUSDT']
['BNBUSDC', 'USDCTUSD', 'BNBTUSD']
['BNBUSDC', 'USDCPAX', 'BNBPAX']
['BNBUSDC', 'USDCBUSD', 'BNBBUSD']
['BNBUSDS', 'USDSUSDT', 'BNBUSDT']
['BNBUSDS', 'USDSPAX', 'BNBPAX']
['BNBUSDS', 'USDSTUSD', 'BNBTUSD']
['BNBUSDS', 'USDSUSDC', 'BNBUSDC']
['BNBBUSD', 'BUSDUSDT', 'BNBUSDT']
['BNBBUSD', 'BUSDNGN', 'BNBNGN']
['BNBBUSD', 'BUSDRUB', 'BNBRUB']
['BNBBUSD', 'BUSDTRY', 'BNBTRY']
['BNBBUSD', 'BUSDZAR', 'BNBZAR']
['BNBBUSD', 'BUSDIDRT', 'BNBIDRT']
['BNBBUSD', 'BUSDBIDR', 'BNBBIDR']
['BNBBUSD', 'BUSDBKRW', 'BNBBKRW']
['BNBBUSD', 'BUSDDAI', 'BNBDAI']
['BNBBUSD', 'BUSDBRL', 'BNBBRL']
['BNBBUSD', 'BUSDUAH', 'BNBUAH']
['BNBEUR', 'EURBUSD', 'BNBBUSD']
['BNBEUR', 'EURUSDT', 'BNBUSDT']
['BNBBKRW', 'BKRWUSDT', 'BNBUSDT']
['BNBBKRW', 'BKRWBUSD', 'BNBBUSD']
['BNBGBP', 'GBPBUSD', 'BNBBUSD']
['BNBGBP', 'GBPUSDT', 'BNBUSDT']
['BNBAUD', 'AUDBUSD', 'BNBBUSD']
['BNBAUD', 'AUDUSDT', 'BNBUSDT']
['BNBAUD', 'AUDUSDC', 'BNBUSDC']
['BNBDAI', 'DAIBTC', 'BNBBTC']
['BNBDAI', 'DAIUSDT', 'BNBUSDT']
['BNBDAI', 'DAIBUSD', 'BNBBUSD']
['QTUMETH', 'ETHBTC', 'QTUMBTC']
